Incident ID,Incident Date,State,City Or County,Address,Killed,Injured,Latitude,Longitude
2280204,16/04/2022,South Carolina,Columbia,100 Columbiana Cir,0,9,34.0003117,-81.0331309
2280495,16/04/2022,Maryland,Baltimore,5300 block of Maple Ave,1,3,39.2908816,-76.610759
2281244,16/04/2022,Nevada,North Las Vegas,4900 block of Support St,0,4,36.2005843,-115.121584
2281410,16/04/2022,Texas,Daingerfield,FM 144 and Edwards Rd,1,6,33.0318031,-94.7219895
2280017,16/04/2022,New York,Syracuse,300 block of S Clinton St,1,4,43.0481221,-76.1474244
2280504,15/04/2022,California,Stockton,300 block of Coventry Dr,2,2,37.9577016,-121.290779
2276339,12/04/2022,New York,Brooklyn,36th St and 4th Ave,0,10,40.6526006,-73.9497211
2277011,12/04/2022,New York,Bronx,2825 Olinville Ave,1,3,40.8466508,-73.8785937
2275242,10/04/2022,Louisiana,Baton Rouge,2700 block of Lorraine St,0,4,30.4494155,-91.1869659
2274790,10/04/2022,Iowa,Cedar Rapids,415 3rd St SE,3,9,41.9758872,-91.6704053
2274803,10/04/2022,Illinois,Elgin,958 Congdon Ave,2,4,42.03726,-88.2810994
2275283,10/04/2022,California,Willowbrook,Blakley Ave and E 122nd Pl,2,5,33.9204209,-118.2418543
2274783,10/04/2022,Indiana,Indianapolis,4270 W 38th St,1,5,39.7683331,-86.1583502
2274296,09/04/2022,Florida,Miami,6816 NW 15th Ave,0,4,25.7741728,-80.19362
2274855,09/04/2022,District of Columbia,Washington,O St SW and Half St SW,0,4,38.8950368,-77.0365427
2272394,06/04/2022,Pennsylvania,Philadelphia,Griscom St and Arrott St,0,4,39.9527237,-75.1635262
2270747,04/04/2022,Kentucky,Covington,Russell St and W 16th St,0,4,39.0831712,-84.5107548
2270578,04/04/2022,Connecticut,Hartford,Bedford St and Mather St,1,3,41.764582,-72.6908547
2269429,03/04/2022,New York,Buffalo,400 block of Genesee St,0,4,42.8867166,-78.8783922
2269100,03/04/2022,Texas,Dallas,5050 Cleveland Rd,1,16,32.7762719,-96.7968559
2269745,03/04/2022,California,San Francisco,670 Brunswick St,2,2,37.7792588,-122.4193286
2269082,03/04/2022,California,Sacramento,J St and 10th St,3,11,38.5810606,-121.493895
2268723,02/04/2022,North Carolina,Shelby,1851 E Dixon Blvd,1,3,35.2923513,-81.5356463
2268762,02/04/2022,Louisiana,Monroe,100 Sterlington Rd,1,4,32.5025471,-92.116219
2269059,02/04/2022,Colorado,Colorado Springs,2400 block of Barkman Dr,0,4,38.8339578,-104.825348
2269034,02/04/2022,Louisiana,Shreveport,2025 Marshall St,1,3,32.5135356,-93.7477839
2269259,01/04/2022,South Carolina,Walterboro,1900 block of Logan Farm Rd,0,4,32.9021377,-80.6672631
2264094,26/03/2022,California,Hollister,Rustic St and Roble St,2,3,36.8524545,-121.4016021
2265029,26/03/2022,Ohio,Cleveland,1437 St Clair Ave NE,0,4,41.4996574,-81.6936772
2263608,25/03/2022,Colorado,Colorado Springs,820 Citadel Dr E,2,2,38.8339578,-104.825348
2260129,22/03/2022,California,Stockton,1800 West Lane,1,3,37.9577016,-121.290779
2259262,21/03/2022,Connecticut,Waterbury,23 Scovill St,0,4,41.5538091,-73.0438362
2259413,21/03/2022,Illinois,Chicago,1650 E 79th St,2,2,41.8755616,-87.6244212
2258324,20/03/2022,Wisconsin,Milwaukee,2822 W Melvina St,0,4,43.0386475,-87.9090751
2258156,20/03/2022,Texas,Austin,E 6th St and Neches St,0,4,30.2711286,-97.7436995
2258224,20/03/2022,Texas,Houston,2955 S Sam Houston Pkwy E,1,3,29.7589382,-95.3676974
2257739,19/03/2022,Arkansas,Dumas,629 US-65,1,26,33.8874667,-91.4898378
2257316,19/03/2022,Virginia,Norfolk,320 Granby St,3,2,36.8493695,-76.2899539
2258012,19/03/2022,North Carolina,Fayetteville,1707 Owen Dr,3,3,35.0525759,-78.878292
2257674,19/03/2022,Virginia,Madison Heights,351 Old Wright Shop Rd,1,4,37.446310499999996,-79.09356478723987
2258182,19/03/2022,Texas,Dallas,5214 Botham Jean Blvd,1,9,32.7762719,-96.7968559
2256453,18/03/2022,Texas,Fort Worth,1600 block of NW Loraine St,1,3,32.753177,-97.3327459
2257778,18/03/2022,Louisiana,New Iberia,200 block of C V Jackson Dr,0,5,30.0035365,-91.8187285
2257132,17/03/2022,Michigan,Lansing,2200 block of E Michigan Ave,0,4,42.7338254,-84.5546295
2256398,17/03/2022,Illinois,Chicago,4100 block of W Monroe St,0,4,41.8755616,-87.6244212
2255816,17/03/2022,Florida,Fort Lauderdale,1300 W Broward Blvd,2,2,26.1223084,-80.1433786
2255832,16/03/2022,New Jersey,Irvington,800 block of 18th Ave,1,3,40.7323235,-74.2348684
2256080,16/03/2022,New Jersey,Irvington,862 18th Ave,1,3,40.7323235,-74.2348684
2254579,15/03/2022,Alabama,Ozark,1001 US Hwy 231,0,5,31.4584764,-85.6405865
2253714,14/03/2022,Pennsylvania,Reading,1300 block of Meade St,1,3,40.335345,-75.9279495
2252873,13/03/2022,Illinois,Chicago,7902 S Exchange Ave,0,7,41.8755616,-87.6244212
2252792,13/03/2022,South Carolina,Columbia,810 Pulaski St,1,4,34.0003117,-81.0331309
2253654,12/03/2022,Alabama,Autaugaville,200 block of N Pickett St,1,3,32.4340249,-86.6547019
2252719,12/03/2022,Maryland,Baltimore,Gwynn Oak Ave and Liberty Heights Ave,3,1,39.2908816,-76.610759
2251416,11/03/2022,Ohio,Columbus,1644 E Dublin-Granville Rd,2,2,39.9622601,-83.0007065
2250540,09/03/2022,Colorado,Aurora,3300 N Ouray St,1,3,39.7405111,-104.830994
2250151,08/03/2022,Florida,Jacksonville,Duval Station Rd and Starratt Rd,1,4,30.3321838,-81.655651
2249608,07/03/2022,Tennessee,Knoxville,5800 block of Primus Rd,0,4,35.9603948,-83.9210261
2248066,06/03/2022,Pennsylvania,Hazleton,182 S  Wyoming St,1,4,40.9548956,-75.9769572
2247842,06/03/2022,Kentucky,Louisville,601 E Jefferson St,0,4,38.2542376,-85.759407
2247828,06/03/2022,Texas,Lubbock,1800 block of Parkway Dr,0,4,33.5855677,-101.8470215
2247622,06/03/2022,South Carolina,Chester,Powell Dr and Harvey Neely Rd,2,3,34.6859896,-81.1545073
2248613,06/03/2022,Louisiana,Monroe,1051 Martin Luther King Junior Drive,0,4,32.5025471,-92.116219
2247617,06/03/2022,Minnesota,Minneapolis,2720 Blaisdell Ave,1,3,44.9772995,-93.2654692
2247747,05/03/2022,Arizona,Glendale,4810 W Glendale Ave,1,3,33.5386858,-112.185994
2247025,05/03/2022,Georgia,Atlanta,I-75 and Arthur B. Langford Jr. Pkwy,0,4,33.7489924,-84.3902644
2246387,03/03/2022,Nevada,Las Vegas,4055 S University Center Dr,1,6,36.1672559,-115.148516
2245620,02/03/2022,Maryland,Baltimore,Walbrook Ave and N Dukeland St,1,3,39.2908816,-76.610759
2243861,28/02/2022,California,Sacramento,2041 Wyda Way,4,0,38.5810606,-121.493895
2243285,27/02/2022,Louisiana,Alexandria,3700 block of 3rd St,0,4,31.3119463,-92.4453558
2242345,26/02/2022,South Carolina,North Charleston,2622 S Allen Dr,1,3,32.8546197,-79.9748103
2244673,26/02/2022,Louisiana,Bogalusa,E 4th St and Martin Luther King Jr Dr,0,9,30.7910204,-89.8486858
2242153,26/02/2022,Nevada,Las Vegas,953 E Sahara Ave,1,13,36.1672559,-115.148516
2241857,25/02/2022,Louisiana,Baton Rouge,6401 Bluebonnet Blvd,2,2,30.4494155,-91.1869659
2241299,24/02/2022,Texas,San Antonio,90 Lanark Dr,0,4,29.4246002,-98.4951405
2238575,21/02/2022,Minnesota,Saint Paul,488 Humboldt Ave,1,3,44.9497487,-93.0931028
2238165,20/02/2022,Iowa,Des Moines,100 block of Water St,0,4,41.5868654,-93.6249494
2238312,20/02/2022,Mississippi,Mccomb,Minnesota Ave and 6th St,1,3,31.2437872,-90.4531536
2238657,20/02/2022,Nebraska,Omaha,1817 N 33rd St,0,4,41.2587459,-95.9383758
2238403,20/02/2022,Oregon,Portland,SE Foster Rd and 128th Ave,1,3,45.5202471,-122.674194
2237697,19/02/2022,Oregon,Portland,NE 55th Ave and NE Hassalo St,1,5,45.5202471,-122.674194
2237593,19/02/2022,Missouri,Charleston,106 S Franklin St,2,14,36.9233026,-89.3501172
2237196,19/02/2022,California,Turlock,142 S 1st St,0,7,37.4946568,-120.8465941
2237058,19/02/2022,North Carolina,Durham,1400 E Cornwallis Rd,2,2,35.996653,-78.9018053
2236857,18/02/2022,Maryland,Temple Hills (Marlow Heights),4200 block of 28th Ave,2,2,38.81050355,-76.95000596047004
2236155,17/02/2022,Pennsylvania,Philadelphia,164 W Chelten Ave,0,4,39.9527237,-75.1635262
2235778,17/02/2022,Texas,Houston,3000 Blodgett St,0,5,29.7589382,-95.3676974
2235366,16/02/2022,Florida,Miami,NW 99th St and NW 21st Ave,1,3,25.7741728,-80.19362
2234868,15/02/2022,Illinois,Joliet,700 block of Francis St,1,3,41.5263603,-88.0840212
2232854,13/02/2022,Wisconsin,Racine,7th St and Park Ave,0,5,42.7313756,-87.7834769
2232351,12/02/2022,Tennessee,Murfreesboro,1644 Middle Tennessee Blvd,1,4,35.8460396,-86.3921096
2232287,12/02/2022,California,West Hollywood,401 N La Cienega Blvd,0,4,34.0923014,-118.3692894
2232476,12/02/2022,Arkansas,Little Rock,200 block of E 7th St,1,3,34.7465071,-92.2896267
2231921,11/02/2022,Missouri,Springfield,E Kearney St and N Prospect Ave,0,4,37.2081729,-93.2922715
2231371,11/02/2022,Arizona,Phoenix,5405 W Warner St,1,9,33.4484367,-112.074141
2227759,06/02/2022,Florida,Fort Lauderdale,5280 FL-7,0,4,26.1223084,-80.1433786
2228979,06/02/2022,Illinois,Romeoville,735 N Center Blvd,0,5,41.6475306,-88.0895061
2228510,06/02/2022,California,Fresno,S Clara Ave and E Lorena Ave,2,2,36.7394421,-119.78483
2228660,06/02/2022,North Carolina,Wilmington,200 block of North 31st St,0,4,34.2257282,-77.9447107
2227058,05/02/2022,Texas,Corsicana,2919 W 2nd Ave,7,0,32.091299,-96.4646821
2227187,05/02/2022,New Mexico,Las Cruces,1900 block of Gladys Dr,1,3,32.3140354,-106.779807
2227035,04/02/2022,Virginia,Blacksburg,109 N Main St,1,4,37.2296566,-80.4136767
2225493,02/02/2022,California,Oroville,410 Oro Dam Blvd E,1,4,39.5137752,-121.556359
2224788,01/02/2022,Wisconsin,Milwaukee,1801 W Olive St,0,5,43.0386475,-87.9090751
2224013,31/01/2022,North Carolina,Raleigh,3120 New Bern Ave,1,3,35.7803977,-78.6390989
2222953,30/01/2022,Florida,Winter Haven,Buckeye Loop Rd and MLK Blvd NE,1,3,28.0222435,-81.7328568
2223019,30/01/2022,Georgia,Augusta,2623 Deans Bridge Rd,1,3,33.4709714,-81.9748429
2222557,29/01/2022,Missouri,Saint Louis,4900 block of Cote Brilliante,3,1,38.6280278,-90.1910154
2222383,29/01/2022,Georgia,Atlanta,899 Martin Luther King Jr Dr NW,1,3,33.7489924,-84.3902644
2222766,29/01/2022,California,Bakersfield,10612 Rosedale Hwy,0,4,35.3738712,-119.019463
2220985,27/01/2022,District of Columbia,Washington,4400 Connecticut Ave NW,1,4,38.8950368,-77.0365427
2217882,23/01/2022,California,Inglewood,1300 block of N Park Ave,4,1,33.9562003,-118.353132
2218159,23/01/2022,Wisconsin,Milwaukee,2505 N 21st St,6,0,43.0386475,-87.9090751
2215955,19/01/2022,Maryland,Baltimore,E Monument St and N Montford Ave,3,1,39.2908816,-76.610759
2215256,19/01/2022,Louisiana,New Orleans,7800 block of Keats St,0,4,29.9759983,-90.0782127
2214013,18/01/2022,Florida,Miami,10702 NW 7th Ave,0,4,25.7741728,-80.19362
2214306,17/01/2022,Texas,San Antonio,400 block of Spriggsdale Ave,1,4,29.4246002,-98.4951405
2213456,16/01/2022,Georgia,Savannah,1100 Graydon St,1,3,32.0790074,-81.0921335
2212018,15/01/2022,Georgia,Brunswick,2717 Glynn Ave,1,5,31.1499528,-81.4914894
2212203,15/01/2022,Tennessee,Knoxville,2700 block of Tarleton Ave,0,4,35.9603948,-83.9210261
2211746,14/01/2022,Oregon,Eugene,219 W 8th Ave,0,6,44.0505054,-123.0950506
2210480,13/01/2022,New York,Brooklyn,1014 E 92nd St,1,3,40.6526006,-73.9497211
2209840,12/01/2022,Illinois,Chicago,S King Dr and E 63rd St,0,4,41.8755616,-87.6244212
2207435,09/01/2022,California,Fresno,724 E Olive Ave,0,4,36.7394421,-119.78483
2207931,09/01/2022,California,Los Angeles,W 35th St and S Hill St,1,4,34.0536909,-118.242766
2207469,09/01/2022,Alabama,Montgomery,3020 Atlanta Hwy,1,6,32.37742,-86.3091683
2207406,09/01/2022,Colorado,Colorado Springs,1960 Chelton Rd,2,3,38.8339578,-104.825348
2206813,08/01/2022,Texas,Houston,7136 Clarewood Dr,1,3,29.7589382,-95.3676974
2205024,04/01/2022,Mississippi,Jackson,3207 W Capitol St,1,3,32.2998686,-90.1830408
2202976,02/01/2022,Texas,Corsicana,1100 block of S 29th St,2,2,32.091299,-96.4646821
2202727,02/01/2022,Texas,San Antonio,427 Montrose,2,2,29.4246002,-98.4951405
2202025,01/01/2022,Missouri,Columbia,122 S 9th St,0,4,38.951883,-92.3337366
2202001,01/01/2022,Illinois,Peoria,2000 block of SW Adams St,2,2,40.6938609,-89.5891008
2201629,01/01/2022,Pennsylvania,Philadelphia,1600 block of Cecil B Moore Ave,1,4,39.9527237,-75.1635262
2201641,01/01/2022,Wisconsin,Kenosha,1708 52nd St,1,3,42.5846773,-87.8212263
2201848,01/01/2022,Indiana,South Bend,1500 block of S Miami St,0,4,41.6833813,-86.2500066
2201876,01/01/2022,South Carolina,Dillon,3261 Hwy 9,0,5,34.4014089,-79.3864339
2201677,01/01/2022,Colorado,Denver,1919 Blake St,2,2,39.7392364,-104.984862
2201535,31/12/2021,Maryland,Capitol Heights,Cindy Ln,0,4,38.8849913,-76.9134765
2201716,31/12/2021,Mississippi,Gulfport,1200 block of Lewis Ave,4,3,30.3674198,-89.0928155
2201216,31/12/2021,California,Los Angeles,10211 S. Avalon Blvd,0,6,34.0536909,-118.242766
2200968,30/12/2021,Pennsylvania,Philadelphia,5100 block of Germantown Ave,0,6,39.9527237,-75.1635262
2201052,30/12/2021,Missouri,Kirksville,700 block of E Dodson St,3,1,40.1948848,-92.5833939
2198521,27/12/2021,Colorado,Denver,56 Broadway,5,2,39.7392364,-104.984862
2200720,27/12/2021,Alabama,Mobile,3606 Moffett Rd,1,3,30.6913462,-88.0437509
2198014,27/12/2021,Ohio,Youngstown,2626 Tyrell Ave,1,3,41.1035786,-80.6520161
2197391,26/12/2021,Texas,Garland,730 W Walnut St,3,1,32.912624,-96.6388833
2198071,26/12/2021,New York,Buffalo,1300 block of Jefferson Ave,0,4,42.8867166,-78.8783922
2197178,26/12/2021,Virginia,Clear Brook,I-81 and Visitor Center Loop,0,4,39.2564912,-78.096111
2197421,26/12/2021,Mississippi,Fayette,225 Community Dr,1,6,31.7115169,-91.0606607
2197328,26/12/2021,Pennsylvania,Philadelphia,800 block of W Clearfield St,0,4,39.9527237,-75.1635262
2196827,25/12/2021,Louisiana,Lafayette,2106 NW Evangeline Trwy,0,4,30.2262187,-92.0178202
2196434,24/12/2021,Georgia,Roswell,401 Huntington Dr,1,3,34.02332,-84.360022
2196267,24/12/2021,Pennsylvania,Pittsburgh,7300 block of Schoyer St,0,5,40.4416941,-79.9900861
2196839,24/12/2021,New York,Brooklyn,1031 Nostrand Ave,0,4,40.6526006,-73.9497211
2193049,19/12/2021,Illinois,Lovejoy (Brooklyn),213 Madison St,1,3,38.656643450000004,-90.1652670743592
2192046,17/12/2021,Maryland,Baltimore,1300 block of W North Ave,1,4,39.2908816,-76.610759
2191683,17/12/2021,Virginia,Portsmouth,4105 Portsmouth Blvd,0,4,36.8320081,-76.297699
2191752,17/12/2021,Maryland,Baltimore,600 block of Laurens St,1,3,39.2908816,-76.610759
2188999,13/12/2021,California,Fresno,E Normal Ave and Mayfair Dr S,0,4,36.7394421,-119.78483
2188843,13/12/2021,Pennsylvania,Philadelphia,3400 block of Emerald St,0,4,39.9527237,-75.1635262
2188260,13/12/2021,North Carolina,Durham,Eugene St and Mathison St,2,4,35.996653,-78.9018053
2187939,12/12/2021,Mississippi,Bolton,6274 W Northside Dr,0,6,32.3493122,-90.4600958
2190367,12/12/2021,Florida,Tampa,Alaska Ave,0,5,27.9477595,-82.458444
2187990,12/12/2021,Texas,Baytown,1403 N Market Loop,1,13,29.7355047,-94.9774274
2188066,12/12/2021,Virginia,Woodbridge,13989 Jefferson Davis Hwy,0,4,38.6626561,-77.2530729
2187027,11/12/2021,Illinois,River Grove,3111 River Rd,1,3,41.9258642,-87.8358943
2186517,10/12/2021,Michigan,Lansing,Miller Rd and Cedar St,1,3,42.7338254,-84.5546295
2187077,10/12/2021,Florida,Orlando,Jefferson St and Garden Ave,0,5,28.5421109,-81.3790304
2186696,10/12/2021,North Carolina,Charlotte,3100 block of Marney Ave,0,5,35.2272086,-80.8430827
2186858,09/12/2021,Maryland,Capitol Heights,6700 Walker Mill Rd,0,4,38.8849913,-76.9134765
2186246,09/12/2021,Wisconsin,Beloit,1900 block of Porter Ave,1,5,42.5083272,-89.031784
2183667,06/12/2021,Pennsylvania,Philadelphia,1500 block of N 29th St,0,4,39.9527237,-75.1635262
2182789,05/12/2021,Michigan,Detroit,5200 block of Marlborough St,2,2,42.3315509,-83.0466403
2183120,05/12/2021,Texas,El Paso,2910 Tularosa Ave,1,3,31.7601164,-106.4870404
2181840,03/12/2021,Tennessee,Memphis,3885 Elvis Presley Blvd,2,2,35.1460249,-90.0517638
2181096,02/12/2021,North Carolina,Elizabeth City,Perry St and Jordan St,3,3,36.3010192,-76.2203699
2178487,30/11/2021,Michigan,Oxford,745 N Oxford Rd,4,7,42.8247524,-83.2646624
2179099,30/11/2021,Georgia,Rex,3600 block of Jervis Court,3,2,33.5920544,-84.2699218
2177268,28/11/2021,Pennsylvania,Philadelphia,1300 block of S 50th St,0,4,39.9527237,-75.1635262
2176922,28/11/2021,Maryland,Baltimore,1300 block of North Montford Ave,0,7,39.2908816,-76.610759
2177300,28/11/2021,Illinois,Evanston,1950 Green Bay Rd,1,4,42.0470043,-87.6846053
2176653,28/11/2021,Colorado,Aurora,1500 block of Dayton St,0,5,39.7405111,-104.830994
2177416,28/11/2021,California,Lancaster,3500 block of Garnet Ln,5,0,34.6981064,-118.1366153
2176667,27/11/2021,New Jersey,Newark,900 block of Bergen St,1,3,40.735657,-74.1723667
2176058,26/11/2021,Tennessee,Nashville,2815 Torbett St,2,4,36.1622767,-86.7742984
2175329,25/11/2021,Texas,San Antonio,4000 block of Sunrise Creek Dr,3,1,29.4246002,-98.4951405
2265367,25/11/2021,New York,Rochester,Denver St and Grand Ave,1,3,43.157285,-77.615214
2175615,25/11/2021,South Carolina,Green Sea,Long Branch Swamp Rd,0,4,34.1262801,-78.9755859
2173531,23/11/2021,Florida,Lehigh Acres,Cervantes St,0,4,26.6040585,-81.65813327163374
2174033,23/11/2021,Texas,Marshall,700 block of Cross St,1,3,32.5447756,-94.3661004
2174685,22/11/2021,North Carolina,Warsaw,101 Matthews St,2,2,34.9993329,-78.091101
2172178,21/11/2021,New Jersey,Passaic,Howe Ave and Lafayette Ave,0,5,41.0461864,-74.3177933
2172657,21/11/2021,Louisiana,Baton Rouge,4888 Plank Rd,1,4,30.4494155,-91.1869659
2171568,20/11/2021,California,Fresno,3665 N Pleasant Ave,2,2,36.7394421,-119.78483
2172018,20/11/2021,Illinois,Berwyn,6802 W 26th St,0,4,41.8505874,-87.7936685
2170438,18/11/2021,Maryland,Cambridge,700 block of Greenwood Ave,1,2,38.5714624,-76.0763177
2169719,17/11/2021,Illinois,East Saint Louis,8300 block of State St,1,3,38.6268666,-90.159707
2170140,17/11/2021,New York,Newburgh,William St and Carson Ave,0,4,41.5034271,-74.0104179
2169494,17/11/2021,New York,Bronx,815 Burke Ave,1,3,40.8466508,-73.8785937
2168989,17/11/2021,Illinois,Chicago,1240 W Randolph St,0,4,41.8755616,-87.6244212
2167778,15/11/2021,New York,New York (Manhattan),101 W 141st St,0,4,40.77310345,-73.98151986665067
2167297,15/11/2021,Colorado,Aurora,1200 Nome St,0,6,39.7405111,-104.830994
2166673,14/11/2021,Pennsylvania,Philadelphia,2700 block of N Howard St,0,6,39.9527237,-75.1635262
2166768,14/11/2021,Missouri,Columbia,19 N 5th St,0,5,38.951883,-92.3337366
2166817,14/11/2021,Alabama,Troy,803 US-231 S,1,5,31.8087678,-85.969951
2166953,14/11/2021,Oregon,Chiloquin,990 Bronco Lane,2,2,42.577636,-121.866126
2166055,13/11/2021,North Carolina,Winston Salem (Winston-salem),400 block of Gregory St,0,4,36.0942506,-80.2738634
2167889,13/11/2021,Louisiana,Houma,100 block of Emma St,0,4,29.5957696,-90.7195348
2165600,12/11/2021,Virginia,Richmond,3050 Nine Mile Rd,2,2,37.5385087,-77.43428
2165535,12/11/2021,Alabama,Birmingham,1100 block of 33rd St SW,2,2,33.5206824,-86.8024326
2163306,09/11/2021,New York,Rochester,Clifton St and Jefferson Ave,0,4,43.157285,-77.615214
2163772,09/11/2021,Louisiana,Hahnville (Killona),160 Killona Dr,1,4,Not Found,Not Found
2163617,09/11/2021,South Dakota,Scotland,710 2nd St,3,2,43.149715,-97.717567
2162196,08/11/2021,Texas,Victoria,10700 FM 236,3,1,28.8026443,-96.9766308
2162269,08/11/2021,Pennsylvania,Philadelphia,200 block of E Louden St,0,4,39.9527237,-75.1635262
2161323,07/11/2021,Wisconsin,Kenosha,625 57th St,1,3,42.5846773,-87.8212263
2161116,06/11/2021,California,Oakley,33 Malicoat Ave,2,2,37.9974219,-121.7124536
2160608,06/11/2021,Texas,Marshall,510 S Alamo Blvd,0,6,32.5447756,-94.3661004
2161078,06/11/2021,California,Highland,26998 3rd St,0,4,34.11213,-117.1807973
2160838,05/11/2021,California,Oakland,8400 block of International Blvd,1,3,37.8044557,-122.271356
2158417,03/11/2021,Virginia,Norfolk,821 Whitaker Ln,3,2,36.8493695,-76.2899539
2158524,03/11/2021,Iowa,Des Moines,11300 block of E 15th St,0,4,41.5868654,-93.6249494
2157991,02/11/2021,Alabama,Mobile,4120 Government Blvd,0,4,30.6913462,-88.0437509
2157206,01/11/2021,Texas,San Antonio,1900 block of W Laurel St,0,4,29.4246002,-98.4951405
2156175,01/11/2021,Florida,Orlando,N Orange Ave and Wall St,0,4,28.5421109,-81.3790304
2155369,31/10/2021,Kentucky,Louisville,6210 Shepherdsville Rd,2,2,38.2542376,-85.759407
2155517,31/10/2021,Colorado,Littleton (Lakewood),6200 block of Alameda Ave,2,2,Not Found,Not Found
2155428,31/10/2021,Illinois,Flossmoor,3800 block of Ballantrae Way,1,3,41.5428123,-87.6847684
2155282,31/10/2021,Texas,Houston,1909 Schilder Dr,1,3,29.7589382,-95.3676974
2156001,31/10/2021,Texas,Fort Worth,3700 block of Lebow St,1,3,32.753177,-97.3327459
2155329,31/10/2021,Illinois,Joliet,1018 E Jackson St,3,11,41.5263603,-88.0840212
2154422,30/10/2021,Illinois,Decatur,1100 block of N Union St,0,4,39.8454163,-88.9524151
2154441,30/10/2021,Oklahoma,Oklahoma City,NW 122nd St and N Council Rd,0,4,35.4729886,-97.5170536
2154851,30/10/2021,California,Gilroy,400 block of Las Animas Ave,2,2,37.0065078,-121.5631723
2154873,30/10/2021,California,Sacramento,5560 Palm Ave,2,5,38.5810606,-121.493895
2155172,30/10/2021,Florida,Saint Petersburg,1079 62nd Ave S,1,4,27.7700475,-82.6359078
2155001,30/10/2021,Texas,Texarkana,2315 Texas Blvd,1,9,33.44667445,-94.07714830522015
2154283,29/10/2021,New York,Poughkeepsie,32 Cannon St,0,5,41.7065539,-73.9283672
2155826,29/10/2021,Michigan,Kalamazoo,3082 S 9th St,0,4,42.291707,-85.5872286
2153285,28/10/2021,Nevada,Las Vegas,3900 block of E Cheyenne Ave,0,4,36.1672559,-115.148516
2153779,28/10/2021,Tennessee,Nashville,210 N 9th St,1,3,36.1622767,-86.7742984
2150274,25/10/2021,Idaho,Boise,350 N Milwaukee St,2,3,43.6166163,-116.200886
2154085,24/10/2021,California,Gonzales,Foletta Rd,2,2,36.5080741,-121.4447041
2150037,24/10/2021,Mississippi,Crenshaw,413 Jones St,2,3,34.5033793,-90.1952305
2148921,23/10/2021,South Carolina,Florence,811 S Irby St,0,6,34.1984435,-79.7671658
2148891,23/10/2021,California,Ontario,700 block of E Bonnie Brae Ct,1,4,34.065846,-117.64843
2148633,23/10/2021,Georgia,Fort Valley,603 Carver Dr,1,7,32.5537585,-83.8874084
2148282,22/10/2021,Illinois,Chicago,7901 S Cottage Grove Ave,0,5,41.8755616,-87.6244212
2148946,22/10/2021,Washington,Renton,16420 SE 128th St,0,4,47.4799078,-122.2034496
2148401,22/10/2021,Maryland,Baltimore,3100 block of W North Ave,0,7,39.2908816,-76.610759
2147114,21/10/2021,New York,Brooklyn,3008 Glenwood Rd,0,4,40.6526006,-73.9497211
2147301,21/10/2021,Washington,Tacoma,4258 Everett St,4,0,47.2455013,-122.438329
2147042,20/10/2021,Michigan,Farwell,9539 S Harrison Ave,4,0,43.835025,-84.866967
2145931,19/10/2021,Wisconsin,Kenosha,610 40th Pl,2,2,42.5846773,-87.8212263
2143277,17/10/2021,Louisiana,Grambling,403 Main St,1,7,32.5276503,-92.7140403
2143113,17/10/2021,Missouri,Saint Louis,8600 block of Goodfellow Blvd,1,3,38.6280278,-90.1910154
2143765,17/10/2021,Texas,Houston,1900 block of Dolly Wright St,0,7,29.7589382,-95.3676974
2143889,17/10/2021,Colorado,Colorado Springs,1865 N Academy Blvd,0,5,38.8339578,-104.825348
2143479,17/10/2021,Arkansas,Pine Bluff,820 S Main St,1,8,34.2157064,-92.0140402
2144160,17/10/2021,Wisconsin,Racine,Yout St and Carter St,0,6,42.7313756,-87.7834769
2143499,17/10/2021,Arkansas,Pine Bluff,University Dr and Pullen Ave,1,3,34.2157064,-92.0140402
2143605,17/10/2021,Mississippi,Jackson,3243 Medgar Evers Blvd,3,3,32.2998686,-90.1830408
2142402,16/10/2021,Texas,Killeen,308 S Second St,1,3,31.1171441,-97.727796
2142296,15/10/2021,Alabama,Mobile,1621 Virginia St,0,5,30.6913462,-88.0437509
2142092,14/10/2021,Minnesota,Minneapolis,814 E Franklin Ave,1,4,44.9772995,-93.2654692
2155043,14/10/2021,Mississippi,Mccomb,1300 14th St,0,6,31.2437872,-90.4531536
2139048,12/10/2021,Florida,Naples,700 block of 99th Ave,1,3,26.1421976,-81.7942944
2139674,12/10/2021,Mississippi,Meridian,2000 block of 17th St,3,1,32.3643098,-88.703656
2139198,11/10/2021,Georgia,Atlanta,4900 Delano Rd,0,6,33.7489924,-84.3902644
2137179,10/10/2021,Illinois,Chicago,1565 N Milwaukee Ave,0,4,41.8755616,-87.6244212
2137321,10/10/2021,South Carolina,Mc Coll (Mccoll),4181 Hwy 15-401,2,3,Not Found,Not Found
2137561,10/10/2021,Iowa,Sioux City,427 Pierce St,0,4,42.4966815,-96.4058782
2137198,10/10/2021,Minnesota,Saint Paul,214 7th St W,1,12,44.9497487,-93.0931028
2137555,10/10/2021,Delaware,Dover,1500 block of Nathaniel Mitchell Rd,1,4,39.158168,-75.5243682
2136907,09/10/2021,Louisiana,Livingston,17000 block of LA-444,2,3,30.4158699,-90.7189344
2137291,09/10/2021,Texas,Dallas,3000 block of South Blvd,0,4,32.7762719,-96.7968559
2137575,09/10/2021,New York,Albany,100 block of North Lake Ave,1,6,42.6511674,-73.754968
